timestamp_us,particle_id,x_m,y_m,z_m,vel_mps
100000,54,-0.052224731835762817,-0.2870680999139438,0.46517414189539275,1.9985451753640953
100000,33,-0.028094172276745672,-0.2511388526011777,0.41028697926309643,2.6783615001728434
100000,35,-0.2726311226120294,-0.5891244670620926,0.9665086172169065,3.3863053744271223
100000,31,-0.13864489712396683,-0.4076760603157798,0.6617447044338433,1.9761448007891749
100000,32,0.031913159406865,-0.1700542903063208,0.27379482021501844,0.7184446108752265
100000,37,0.07572221996871077,-0.10822399474980124,0.17414710894063948,0.40414883532573176
100000,50,0.029230380746954502,-0.1590296239239903,0.2647341367909012,0.7892295412342366
100000,14,0.04031051067633279,-0.15705206130886645,0.2546942774497113,0.8142809523395489
100000,51,0.04297918351754606,-0.1507891415600276,0.24862413722400198,1.2818493776203321
100000,27,0.06631608288098427,-0.11924303257270652,0.19554222722677117,0.27750994770345044
100000,42,0.07767045309144023,-0.10331349638974219,0.16971567468436588,0.3771980115958219
100000,34,0.07853565087460776,-0.09527990720115945,0.1586602793824182,0.19854188802992342
100000,67,0.0493484449924527,-0.1323717722596294,0.22145274572283352,1.180124018370096
100000,52,0.08583132634874313,-0.09183351700250138,0.15115302276576337,0.3063107626653951
100000,49,0.08807730078412598,-0.08880221683996241,0.14604434868792696,0.28981182528347615
100000,38,-0.746878425016632,-1.1392259520823314,1.9344309984629386,2.7770601329696007
100000,99,-0.07862352303396584,-0.2973040028703726,0.4967677425491851,3.782060409861883
100000,117,0.01446498536142812,-0.17795295944640652,0.2964999589971114,2.273819331357296
100000,69,0.08005844360096437,-0.09224460360958901,0.1553841894614012,0.8384811053965537
100000,72,0.08780928988118991,-0.08799323621306825,0.15160307067012382,0.9251534222935726
100000,36,-0.5499605253975937,-0.9675535025810126,1.6512241638135983,3.0827953119288334
100000,103,-0.05451438917355456,-0.26272907004476986,0.4449000857909883,3.168286318352703
100000,91,-0.038689315918242054,-0.24309009941401474,0.4108545048699876,2.917009149042197
100000,116,-0.004005525659021865,-0.19760593251174535,0.3362368542047125,2.5073206083547404
100000,126,0.004317423209455769,-0.204300466271447,0.34792180725398797,2.8973386868277733
100000,104,0.04520534039767578,-0.14614965106452363,0.25177993662727044,1.8374455939136782
100000,70,0.05382980744504459,-0.12532252045799444,0.2118116789451595,1.291032293988379
100000,71,0.07543167467620997,-0.10531157320662644,0.1807071963272586,0.9091628700201774
100000,96,0.08529119362288051,-0.09084726361298187,0.1575240004053698,1.2146871637661796
100000,66,-0.2606179401926393,-0.5674994200644453,0.9708780051790079,3.434704029551222
100000,163,-0.03257991905360231,-0.25179314924207874,0.43468043303565684,3.5308302495438095
100000,112,0.01899922129156012,-0.18086594941310494,0.31339973743860655,2.5005567181460586
100000,95,0.07869449342073938,-0.09967160799976547,0.1730351621619832,1.2408153691829062
100000,11,0.6033779613933621,-0.6715219199176388,1.208498357286895,2.2363412667736986
100000,7,0.1372903334517894,-0.2761106483313475,0.5394127965813712,1.7561048959625758
100000,85,0.14456083672731848,-0.14117728932766277,0.27785149802055814,0.8335354950207422
100000,81,0.08365873881131916,-0.3736527483808712,0.7513878758996543,3.6619509597836197
100000,80,0.1439561119118343,-0.15168929147734606,0.29960688441070954,0.8813725146557458
100000,82,0.1456033476077026,-0.12044534916158933,0.24034646029437717,0.9257308502862639
100000,100,0.09736199846414806,-0.29322568433767665,0.601349241981866,2.9216859952048013
100000,62,0.1342165402556617,-0.3277980887013277,0.649994596687641,2.69020094850976
100000,12,0.12130539647910134,-0.16676335213400398,0.33919010462859767,1.4989901425666334
100000,10,0.11502313566509144,-0.20042260661160802,0.40797533196351937,1.7689702156756675
100000,83,0.1329346229106676,-0.20516850476623583,0.42801508427251417,1.5579261016194796
100000,92,0.14072428859680625,-0.12309336755909554,0.25570626499678867,1.3252504302112296
100000,28,0.12827444314508238,-0.25419181238324356,0.5310991067934674,2.3526742227191466
100000,131,0.12843829513051808,-0.1264867160971959,0.26109114156095475,1.4394024243090575
100000,9,0.13006001298594214,-0.23693859776613474,0.4916019777240682,2.211891574324645
100000,123,-0.014460216160847358,-0.1556732646066225,0.34139182081220315,2.078654445987155
100000,149,-0.008730464714517388,-0.13332871288844947,0.3037865546478054,1.680791941402617
100000,108,0.04771499232262514,-0.09681148776372271,0.21409452172823906,0.9398668950951774
100000,105,0.06351187358798721,-0.08227674532989253,0.1817520436235584,0.8568053010602736
100000,130,0.07189380540271084,-0.07450812559917305,0.1645909064573855,0.9162239734078775
100000,110,0.07662308896965776,-0.06135591203942413,0.1427498573634594,0.6570540138662704
100000,124,-0.02734639567060749,-0.14776743329885353,0.33890926376352415,1.8718129689419318
100000,107,0.012035719845892141,-0.11523087333937461,0.26460695833973114,1.2878752853706825
100000,135,0.024970978104228807,-0.11579805908437711,0.2606605349503539,1.4189648617159152
100000,113,0.02737304558473341,-0.10307505809928917,0.23566999935503322,1.0321643820780126
100000,136,0.034571971537544384,-0.10802245777993971,0.2410034953940036,1.2821905494886068
100000,119,0.042009421087979004,-0.10156546013038824,0.22577608783178785,1.242150633649723
100000,109,0.05121787107916145,-0.09202783252726335,0.2069227403124325,0.9923176903653692
100000,146,0.05955667308945538,-0.08465017187759842,0.1898499069533209,0.9741360300146774
100000,137,0.06866383614212639,-0.07614207572196194,0.17120393394897687,1.000363653013893
100000,114,0.07134423669526706,-0.06628211790535896,0.15270947707496355,0.8525371825727721
100000,132,0.08239254462451105,-0.06326232161973953,0.14309582539018964,0.754167250576987
100000,102,-0.17835293337196972,-0.27248364820717597,0.6238135594856602,2.572491282669849
100000,134,-0.04856182517813552,-0.1634002821838955,0.3789364512899247,1.8786978515256794
100000,156,0.01941178521907761,-0.10822248023236676,0.25069052304933453,1.4071334361702714
100000,128,0.05342135615778425,-0.08138192731835762,0.18652460676783816,0.9854447474582065
100000,139,0.07417399517011106,-0.06422560923013562,0.1473705668687474,0.832413543846666
100000,162,0.003940374069018489,-0.11962571532610018,0.27988046121116705,1.6928068759626047
100000,174,0.030915804415968622,-0.09820314343895915,0.22898587014386898,1.3861274935235781
100000,138,0.04920667068096162,-0.10605086963112463,0.24959593433296476,1.567288293330547
100000,157,0.044438654602762015,-0.08830018382107258,0.20347228531985528,1.2150677843118216
100000,180,0.059618557240820866,-0.07575982601344486,0.17483233677153667,1.0515147199320767
100000,151,0.08032655257384318,-0.058223273006544056,0.135762526179364,0.6676812078404739
100000,98,-0.12136685071880758,-0.2818736885257943,0.6626294808565153,3.217736691944642
